date,wp1,wp2,wp3,wp4,wp5,wp6,wp7
2010083003,0.04,0.365,0,0.072,0.131,0.171,0.227
2010083004,0.236,0.344,0.03,0.314,0.096,0.25,0.253
2010083005,0.266,0.28,0.198,0.386,0.076,0.289,0.227
2010083006,0.351,0.291,0.237,0.468,0.086,0.368,0.253
2010083007,0.386,0.312,0.277,0.545,0.03,0.342,0.253
2010083008,0.486,0.317,0.257,0.556,0.01,0.395,0.253
2010083009,0.431,0.302,0.227,0.562,0.005,0.382,0.328
2010083010,0.406,0.243,0.208,0.468,0,0.355,0.278
2010083011,0.386,0.196,0.208,0.43,0,0.342,0.227
2010083012,0.361,0.185,0.168,0.358,0,0.25,0.101
2010083013,0.236,0.127,0.089,0.182,0.04,0.132,0.025
2010083014,0.115,0.085,0.04,0.132,0.04,0.066,0
2010083015,0.06,0.048,0.03,0.116,0.081,0.039,0
2010083016,0.095,0.101,0.03,0.072,0.116,0.039,0
2010083017,0.155,0.18,0.04,0.033,0.131,0.026,0
2010083018,0.201,0.228,0.04,0.006,0.126,0.013,0
2010083019,0.175,0.27,0.049,0.017,0.111,0.026,0
2010083020,0.13,0.275,0.079,0,0.066,0,0
2010083021,0.09,0.254,0.069,0,0.071,0,0
2010083022,0.055,0.317,0.04,0,0.106,0,0
2010083023,0.01,0.291,0.049,0,0.298,0,0
2010083100,0.02,0.254,0.049,0,0.248,0,0
2010083101,0.005,0.307,0.069,0,0.172,0,0
2010083102,0.125,0.312,0.148,0.022,0.273,0.066,0.025
2010083103,0.17,0.381,0.178,0.149,0.182,0.171,0.076
2010083104,0.276,0.476,0.188,0.22,0.056,0.289,0.202
2010083105,0.336,0.593,0.208,0.441,0.04,0.342,0.303
2010083106,0.306,0.45,0.168,0.507,0.046,0.395,0.278
2010083107,0.346,0.286,0.178,0.567,0.051,0.355,0.227
2010083108,0.341,0.259,0.188,0.523,0.02,0.289,0.227
2010083109,0.316,0.265,0.099,0.386,0,0.237,0.152
2010083110,0.316,0.339,0.03,0.43,0,0.237,0.177
2010083111,0.321,0.397,0.01,0.463,0,0.289,0.177
2010083112,0.351,0.392,0,0.32,0.015,0.211,0.076
2010083113,0.236,0.402,0,0.198,0.01,0.145,0.051
2010083114,0.1,0.286,0.01,0.132,0.005,0.092,0.025
2010083115,0.17,0.243,0,0.138,0.046,0.132,0.126
2010083116,0.211,0.365,0,0.193,0.071,0.211,0.202
2010083117,0.19,0.487,0.03,0.309,0.111,0.184,0.101
2010083118,0.236,0.614,0.128,0.303,0.076,0.197,0.126
2010083119,0.201,0.54,0.138,0.408,0.116,0.276,0.177
2010083120,0.231,0.312,0.089,0.512,0.147,0.434,0.328
2010083121,0.266,0.206,0.049,0.562,0.207,0.539,0.404
2010083122,0.17,0.307,0.04,0.534,0.233,0.553,0.455
2010083123,0.09,0.307,0.03,0.43,0.258,0.447,0.404
2010090100,0.09,0.212,0.02,0.38,0.228,0.461,0.455
2010090101,0.241,0.18,0.049,0.419,0.162,0.553,0.404
2010090102,0.271,0.132,0.128,0.402,0.157,0.382,0.328
2010090103,0.296,0.132,0.188,0.529,0.126,0.303,0.328
2010090104,0.266,0.138,0.257,0.551,0.121,0.355,0.328
2010090105,0.241,0.169,0.237,0.507,0.126,0.408,0.429
2010090106,0.306,0.259,0.296,0.468,0.116,0.368,0.379
2010090107,0.281,0.228,0.316,0.408,0.096,0.303,0.303
2010090108,0.351,0.339,0.208,0.463,0.121,0.276,0.253
2010090109,0.331,0.45,0.237,0.501,0.182,0.342,0.278
2010090110,0.341,0.418,0.198,0.479,0.192,0.355,0.328
2010090111,0.296,0.206,0.198,0.441,0.126,0.355,0.303
2010090112,0.246,0.185,0.227,0.419,0.116,0.329,0.278
2010090113,0.16,0.27,0.247,0.408,0.147,0.355,0.328
2010090114,0.216,0.18,0.247,0.347,0.121,0.395,0.379
2010090115,0.396,0.19,0.247,0.402,0.131,0.566,0.556
2010090116,0.501,0.217,0.287,0.512,0.126,0.566,0.581
2010090117,0.536,0.333,0.336,0.694,0.096,0.697,0.682
2010090118,0.531,0.376,0.336,0.738,0.131,0.842,0.783
2010090119,0.531,0.333,0.375,0.81,0.197,0.842,0.783
2010090120,0.586,0.434,0.287,0.744,0.283,0.842,0.758
2010090121,0.632,0.635,0.296,0.788,0.233,0.618,0.732
2010090122,0.506,0.624,0.257,0.253,0.182,0.145,0.404
2010090123,0.371,0.54,0.316,0.198,0.278,0.184,0.152
2010090200,0.321,0.466,0.514,0.039,0.303,0.079,0
2010090201,0.115,0.418,0.583,0.127,0.233,0.118,0.076
2010090202,0.01,0.312,0.306,0,0.243,0,0
2010090203,0.03,0.259,0.03,0,0.283,0,0
2010090204,0,0.254,0,0,0.233,0,0
2010090205,0,0.275,0.01,0,0.263,0,0
2010090206,0,0.175,0,0,0.334,0.013,0
2010090207,0.005,0.085,0,0.006,0.248,0.026,0
2010090208,0.01,0.032,0,0.033,0.035,0.039,0
2010090209,0,0.037,0,0,0.025,0.053,0.051
2010090210,0.005,0.069,0.02,0,0.116,0.013,0
2010090211,0.015,0.296,0.119,0,0.212,0,0
2010090212,0.005,0.444,0.138,0,0.258,0,0
2010090213,0,0.323,0.049,0,0.238,0,0
2010090214,0.005,0.249,0.059,0,0.192,0,0
2010090215,0.055,0.28,0.138,0,0.217,0.013,0
2010090216,0.045,0.275,0.217,0,0.212,0.039,0
2010090217,0.095,0.201,0.178,0.033,0.182,0.066,0
2010090218,0.09,0.164,0.079,0.05,0.258,0.066,0
2010090219,0.1,0.138,0.02,0.05,0.334,0.039,0
2010090220,0.095,0.106,0.02,0.011,0.566,0.026,0
2010090221,0.04,0.159,0.01,0,0.44,0.026,0
2010090222,0.03,0.381,0,0,0.506,0,0
2010090223,0.02,0.688,0,0,0.501,0.013,0
2010090300,0.03,0.693,0,0.006,0.319,0.053,0.126
2010090301,0.11,0.529,0.01,0.154,0.162,0.132,0.253
2010090302,0.13,0.725,0.03,0.209,0.056,0.263,0.202
2010090303,0.226,0.709,0.099,0.38,0.076,0.474,0.379
2010090304,0.281,0.534,0.188,0.54,0.096,0.579,0.253
2010090305,0.311,0.392,0.366,0.463,0.131,0.461,0.556
2010090306,0.361,0.386,0.543,0.413,0.233,0.684,0.631
2010090307,0.411,0.556,0.623,0.457,0.349,0.658,0.631
2010090308,0.426,0.561,0.662,0.49,0.379,0.605,0.505
2010090309,0.386,0.397,0.781,0.634,0.379,0.776,0.707
2010090310,0.371,0.386,0.623,0.617,0.526,0.487,0.455
2010090311,0.526,0.317,0.504,0.408,0.708,0.553,0.455
2010090312,0.561,0.265,0.613,0.595,0.597,0.632,0.581
2010090313,0.576,0.148,0.642,0.683,0.485,0.697,0.682
2010090314,0.672,0.159,0.662,0.716,0.45,0.632,0.682
2010090315,0.416,0.217,0.385,0.667,0.485,0.697,0.631
2010090316,0.371,0.28,0.405,0.623,0.47,0.526,0.505
2010090317,0.326,0.206,0.593,0.645,0.389,0.566,0.505
2010090318,0.516,0.175,0.721,0.612,0.45,0.487,0.354
2010090319,0.622,0.159,0.741,0.562,0.526,0.408,0.278
2010090320,0.596,0.259,0.82,0.441,0.334,0.447,0.404
2010090321,0.421,0.413,0.83,0.54,0.354,0.5,0.404
2010090322,0.381,0.36,0.879,0.76,0.475,0.697,0.707
2010090323,0.301,0.418,0.909,0.782,0.329,0.895,0.884
2010090400,0.316,0.423,0.87,0.683,0.142,0.921,0.934
2010090401,0.426,0.365,0.642,0.645,0.066,0.895,0.909
2010090402,0.491,0.524,0.692,0.567,0.111,0.855,0.884
2010090403,0.486,0.64,0.672,0.733,0.197,0.947,0.884
2010090404,0.586,0.889,0.751,0.848,0.308,0.947,0.884
2010090405,0.426,0.947,0.711,0.876,0.495,0.934,0.884
2010090406,0.471,0.915,0.781,0.821,0.774,0.908,0.909
2010090407,0.687,0.931,0.879,0.882,0.308,0.934,0.909
2010090408,0.797,0.921,0.721,0.909,0.142,0.908,0.909
2010090409,0.707,0.905,0.791,0.904,0.131,0.947,0.909
2010090410,0.722,0.905,0.781,0.926,0.187,0.947,0.909
2010090411,0.882,0.921,0.81,0.915,0.718,0.934,0.909
2010090412,0.852,0.899,0.731,0.904,0.839,0.934,0.909
2010090413,0.897,0.868,0.86,0.865,0.632,0.934,0.909
2010090414,0.872,0.905,0.909,0.871,0.865,0.921,0.884
2010090415,0.912,0.894,0.919,0.898,0.956,0.934,0.909
2010090416,0.927,0.81,0.929,0.92,0.961,0.934,0.909
2010090417,0.932,0.815,0.919,0.942,0.961,0.921,0.859
2010090418,0.932,0.926,0.86,0.937,0.95,0.921,0.808
2010090419,0.932,0.905,0.87,0.92,0.961,0.934,0.783
2010090420,0.922,0.905,0.87,0.882,0.966,0.895,0.808
2010090421,0.917,0.937,0.81,0.931,0.966,0.842,0.833
2010090422,0.852,0.952,0.85,0.832,0.966,0.684,0.833
2010090423,0.712,0.942,0.86,0.727,0.966,0.829,0.859
2010090500,0.576,0.921,0.81,0.661,0.93,0.908,0.884
2010090501,0.346,0.794,0.682,0.755,0.93,0.895,0.884
2010090502,0.301,0.593,0.563,0.815,0.885,0.75,0.884
2010090503,0.466,0.54,0.603,0.86,0.92,0.895,0.909
2010090504,0.632,0.46,0.613,0.887,0.728,0.908,0.859
2010090505,0.521,0.524,0.623,0.86,0.511,0.829,0.884
2010090506,0.441,0.651,0.662,0.843,0.516,0.776,0.859
2010090507,0.401,0.857,0.741,0.854,0.566,0.789,0.833
2010090508,0.301,0.815,0.8,0.76,0.526,0.842,0.859
2010090509,0.376,0.783,0.632,0.689,0.885,0.763,0.833
2010090510,0.366,0.788,0.593,0.744,0.571,0.711,0.833
2010090511,0.301,0.836,0.445,0.711,0.713,0.724,0.783
2010090512,0.391,0.847,0.425,0.634,0.642,0.645,0.732
2010090513,0.441,0.841,0.247,0.612,0.556,0.539,0.657
2010090514,0.386,0.862,0.138,0.551,0.425,0.605,0.682
2010090515,0.586,0.841,0.237,0.733,0.485,0.592,0.707
2010090516,0.471,0.81,0.346,0.656,0.334,0.711,0.732
2010090517,0.652,0.709,0.356,0.76,0.283,0.711,0.707
2010090518,0.506,0.646,0.287,0.766,0.48,0.697,0.631
2010090519,0.566,0.519,0.435,0.744,0.495,0.632,0.48
2010090520,0.642,0.376,0.593,0.722,0.92,0.618,0.404
2010090521,0.566,0.302,0.583,0.766,0.93,0.566,0.328
2010090522,0.506,0.254,0.514,0.727,0.92,0.539,0.303
2010090523,0.296,0.185,0.385,0.446,0.93,0.355,0.126
2010090600,0.211,0.101,0.267,0.182,0.859,0.197,0.025
2010090601,0.311,0.101,0.178,0.132,0.779,0.092,0
2010090602,0.271,0.063,0.109,0.099,0.566,0.092,0.076
2010090603,0.276,0.021,0.069,0.242,0.278,0.171,0.152
2010090604,0.231,0.005,0.04,0.408,0.061,0.171,0.126
2010090605,0.211,0,0.02,0.353,0.162,0.105,0.025
2010090606,0.216,0,0.059,0.017,0.243,0.105,0
2010090607,0.321,0,0.168,0,0.253,0.079,0
2010090608,0.321,0.026,0.395,0,0.172,0.039,0
2010090609,0.226,0.175,0.119,0,0.238,0.053,0
2010090610,0.261,0.233,0.02,0,0.197,0.105,0
2010090611,0.211,0.106,0.069,0,0.308,0.105,0
2010090612,0.266,0.079,0.188,0,0.313,0.316,0
2010090613,0.291,0.143,0.484,0.325,0.41,0.342,0
2010090614,0.266,0.18,0.672,0.336,0.566,0.395,0.278
2010090615,0.326,0.169,0.879,0.523,0.495,0.605,0.48
2010090616,0.446,0.19,0.889,0.7,0.581,0.75,0.606
2010090617,0.637,0.132,0.791,0.871,0.576,0.776,0.505
2010090618,0.682,0.101,0.761,0.909,0.495,0.803,0.657
2010090619,0.852,0.069,0.435,0.92,0.404,0.908,0.732
2010090620,0.852,0.011,0.158,0.722,0.364,0.803,0.354
2010090621,0.847,0.005,0.128,0.397,0.425,0.395,0.177
2010090622,0.391,0.011,0.089,0.176,0.43,0.158,0.152
2010090623,0.14,0.063,0.059,0.386,0.642,0.316,0.354
2010090700,0.301,0.074,0.217,0.419,0.607,0.487,0.379
2010090701,0.476,0.085,0.702,0.397,0.642,0.421,0.455
2010090702,0.391,0.085,0.879,0.264,0.531,0.289,0.48
2010090703,0.331,0.069,0.553,0.198,0.415,0.342,0.53
2010090704,0.281,0.127,0.464,0.347,0.288,0.434,0.48
2010090705,0.451,0.265,0.474,0.567,0.329,0.539,0.581
2010090706,0.566,0.222,0.652,0.59,0.349,0.539,0.606
2010090707,0.486,0.381,0.781,0.782,0.313,0.711,0.631
2010090708,0.576,0.661,0.86,0.865,0.147,0.816,0.758
2010090709,0.602,0.677,0.86,0.782,0.147,0.75,0.758
2010090710,0.501,0.825,0.889,0.848,0.051,0.803,0.758
2010090711,0.602,0.841,0.939,0.882,0.142,0.803,0.758
2010090712,0.642,0.704,0.929,0.876,0.248,0.855,0.758
2010090713,0.682,0.661,0.929,0.749,0.389,0.855,0.859
2010090714,0.586,0.439,0.929,0.81,0.501,0.908,0.884
2010090715,0.682,0.439,0.879,0.909,0.602,0.921,0.859
2010090716,0.827,0.55,0.879,0.937,0.698,0.934,0.707
2010090717,0.827,0.63,0.85,0.926,0.753,0.921,0.707
2010090718,0.827,0.54,0.741,0.893,0.758,0.921,0.833
2010090719,0.817,0.423,0.711,0.865,0.49,0.908,0.833
2010090720,0.677,0.354,0.741,0.76,0.672,0.855,0.808
2010090721,0.842,0.265,0.919,0.634,0.93,0.842,0.808
2010090722,0.862,0.19,0.929,0.634,0.956,0.855,0.657
2010090723,0.702,0.312,0.939,0.656,0.945,0.921,0.732
2010090800,0.702,0.466,0.909,0.661,0.95,0.724,0.783
2010090801,0.642,0.725,0.761,0.716,0.95,0.737,0.732
2010090802,0.441,0.847,0.791,0.744,0.652,0.789,0.783
2010090803,0.476,0.751,0.82,0.826,0.657,0.737,0.833
2010090804,0.436,0.63,0.82,0.86,0.956,0.895,0.884
2010090805,0.541,0.646,0.791,0.915,0.95,0.947,0.909
2010090806,0.627,0.894,0.771,0.926,0.713,0.947,0.909
2010090807,0.642,0.921,0.82,0.876,0.288,0.934,0.884
2010090808,0.511,0.931,0.563,0.804,0.415,0.895,0.884
2010090809,0.627,0.931,0.356,0.843,0.43,0.921,0.884
2010090810,0.722,0.937,0.464,0.848,0.768,0.908,0.884
2010090811,0.722,0.915,0.583,0.826,0.379,0.895,0.884
2010090812,0.627,0.905,0.573,0.826,0.642,0.895,0.884
2010090813,0.586,0.868,0.504,0.782,0.804,0.855,0.859
2010090814,0.677,0.762,0.672,0.771,0.768,0.789,0.808
2010090815,0.617,0.656,0.721,0.815,0.748,0.855,0.783
2010090816,0.667,0.714,0.751,0.821,0.829,0.868,0.808
2010090817,0.687,0.746,0.731,0.799,0.88,0.868,0.808
2010090818,0.787,0.73,0.721,0.837,0.905,0.895,0.657
2010090819,0.807,0.751,0.672,0.865,0.859,0.921,0.606
2010090820,0.782,0.81,0.652,0.871,0.94,0.934,0.631
2010090821,0.797,0.862,0.593,0.86,0.956,0.908,0.682
2010090822,0.842,0.852,0.672,0.826,0.94,0.855,0.833
2010090823,0.762,0.857,0.573,0.887,0.859,0.816,0.833
2010090900,0.637,0.899,0.277,0.876,0.733,0.789,0.657
2010090901,0.556,0.704,0.178,0.854,0.617,0.724,0.808
2010090902,0.541,0.651,0.257,0.86,0.607,0.803,0.808
2010090903,0.521,0.487,0.326,0.882,0.465,0.75,0.783
2010090904,0.431,0.333,0.356,0.86,0.617,0.75,0.833
2010090905,0.441,0.28,0.375,0.749,0.485,0.803,0.833
2010090906,0.431,0.28,0.316,0.656,0.41,0.684,0.758
2010090907,0.376,0.312,0.267,0.667,0.415,0.711,0.732
2010090908,0.386,0.286,0.267,0.556,0.43,0.671,0.657
2010090909,0.501,0.254,0.336,0.628,0.571,0.724,0.707
2010090910,0.491,0.328,0.267,0.595,0.566,0.737,0.707
2010090911,0.391,0.354,0.208,0.617,0.46,0.684,0.657
2010090912,0.441,0.376,0.158,0.623,0.394,0.632,0.606
2010090913,0.431,0.397,0.188,0.59,0.238,0.645,0.682
2010090914,0.316,0.275,0.247,0.49,0.238,0.618,0.631
2010090915,0.396,0.185,0.188,0.369,0.313,0.5,0.581
2010090916,0.326,0.153,0.237,0.347,0.293,0.447,0.53
2010090917,0.366,0.148,0.277,0.38,0.192,0.513,0.606
2010090918,0.341,0.243,0.326,0.441,0.207,0.632,0.657
2010090919,0.296,0.328,0.474,0.474,0.238,0.658,0.631
2010090920,0.356,0.381,0.435,0.523,0.273,0.618,0.631
2010090921,0.371,0.354,0.366,0.529,0.313,0.579,0.53
2010090922,0.261,0.275,0.247,0.54,0.379,0.605,0.556
2010090923,0.18,0.212,0.227,0.529,0.243,0.592,0.505
2010091000,0.175,0.164,0.188,0.49,0.212,0.553,0.429
2010091001,0.211,0.09,0.099,0.358,0.131,0.408,0.354
2010091002,0.16,0.042,0.168,0.16,0.061,0.355,0.253
2010091003,0.165,0.079,0.188,0.077,0.106,0.197,0.202
2010091004,0.115,0.074,0.109,0.127,0.111,0.053,0.101
2010091005,0.105,0.037,0.069,0.127,0.086,0.026,0.025
2010091006,0.115,0.005,0.04,0.165,0.111,0.092,0
2010091007,0.125,0.021,0.02,0.182,0.157,0.132,0.076
2010091008,0.11,0.005,0.049,0.253,0.182,0.105,0.177
2010091009,0.085,0.005,0.069,0.187,0.207,0.145,0.101
2010091010,0.095,0,0.089,0.237,0.329,0.132,0.126
2010091011,0.1,0,0.079,0.182,0.344,0.197,0.253
2010091012,0.085,0.005,0.089,0.193,0.162,0.342,0.278
2010091013,0.115,0.005,0.04,0.127,0.091,0.224,0.126
2010091014,0.105,0,0.03,0.083,0.066,0.118,0.076
2010091015,0.08,0,0.03,0.039,0.046,0.079,0.025
2010091016,0.06,0,0.02,0.044,0.126,0.053,0.025
2010091017,0.015,0,0.02,0.105,0.126,0.132,0.025
2010091018,0.005,0,0.01,0.154,0.172,0.224,0.051
2010091019,0.015,0,0.02,0.149,0.207,0.289,0.126
2010091020,0.02,0.037,0.04,0.149,0.152,0.316,0.152
2010091021,0.045,0.079,0.04,0.154,0.106,0.316,0.253
2010091022,0.055,0.106,0.03,0.105,0.192,0.25,0.253
2010091023,0.065,0.127,0.02,0.055,0.187,0.132,0.177
2010091100,0.06,0.143,0,0.022,0.106,0.092,0.101
2010091101,0.05,0.206,0,0.022,0.121,0.158,0.152
2010091102,0.105,0.233,0,0.033,0.167,0.184,0.202
2010091103,0.145,0.275,0,0.022,0.238,0.197,0.278
2010091104,0.165,0.302,0,0.039,0.162,0.184,0.328
2010091105,0.201,0.354,0.01,0.066,0.096,0.25,0.429
2010091106,0.195,0.524,0.049,0.088,0.187,0.276,0.48
2010091107,0.15,0.73,0.128,0.088,0.172,0.276,0.505
2010091108,0.055,0.608,0.237,0.143,0.101,0.342,0.505
2010091109,0.035,0.646,0.662,0.231,0.04,0.395,0.253
2010091110,0.02,0.667,0.593,0.375,0.04,0.474,0.278
2010091111,0.02,0.921,0.316,0.446,0.02,0.447,0.253
2010091112,0.07,0.587,0.306,0.435,0,0.421,0.227
2010091113,0.075,0.46,0.425,0.336,0,0.342,0.328
2010091114,0.03,0.466,0.425,0.198,0,0.145,0.177
2010091115,0.06,0.423,0.356,0.066,0,0.197,0.177
2010091116,0.115,0.344,0.316,0.132,0,0.184,0.303
2010091117,0.18,0.275,0.385,0.143,0,0.197,0.253
2010091118,0.206,0.238,0.534,0.16,0,0.171,0.227
2010091119,0.241,0.222,0.277,0.171,0,0.184,0.227
2010091120,0.296,0.233,0.128,0.061,0,0.105,0.076
2010091121,0.185,0.254,0.168,0.039,0,0.053,0.076
2010091122,0.08,0.233,0.089,0.006,0,0.026,0.025
2010091123,0.04,0.233,0.069,0,0,0.105,0.076
2010091200,0.13,0.254,0.109,0.05,0.015,0.132,0.152
2010091201,0.07,0.275,0.059,0.105,0.126,0.013,0
2010091202,0.02,0.429,0.03,0.017,0.192,0.013,0
2010091203,0.005,0.339,0,0,0.182,0,0
2010091204,0.065,0.429,0,0,0.131,0,0
2010091205,0.02,0.492,0.02,0,0.106,0,0
2010091206,0.005,0.296,0.01,0,0.152,0,0
2010091207,0.01,0.042,0.01,0,0.228,0,0
2010091208,0,0.005,0.01,0,0.506,0,0
2010091209,0,0.127,0.04,0,0.612,0,0
2010091210,0,0.333,0.109,0,0.859,0.013,0
2010091211,0.065,0.381,0.119,0.028,0.652,0.013,0.025
2010091212,0.105,0.392,0.128,0.022,0.779,0.053,0.076
2010091213,0.1,0.196,0.119,0.011,0.875,0.079,0.076
2010091214,0.125,0.106,0.089,0.072,0.956,0.092,0.076
2010091215,0.18,0.185,0.128,0.242,0.961,0.263,0.303
2010091216,0.11,0.36,0.138,0.237,0.961,0.237,0.303
2010091217,0.195,0.423,0.168,0.419,0.94,0.276,0.227
2010091218,0.261,0.487,0.267,0.397,0.93,0.289,0.227
2010091219,0.521,0.402,0.375,0.358,0.885,0.276,0.177
2010091220,0.521,0.349,0.257,0.314,0.844,0.263,0.152
2010091221,0.391,0.376,0.178,0.358,0.667,0.224,0.076
2010091222,0.251,0.333,0.158,0.347,0.384,0.132,0
2010091223,0.17,0.085,0.089,0.281,0.288,0.118,0.025
2010091300,0.13,0.058,0.01,0.386,0.202,0.237,0.126
2010091301,0.316,0.063,0,0.501,0.167,0.382,0.278
2010091302,0.386,0.222,0.03,0.612,0.157,0.461,0.379
2010091303,0.511,0.238,0.109,0.7,0.137,0.526,0.429
2010091304,0.551,0.291,0.208,0.667,0.126,0.5,0.379
2010091305,0.446,0.302,0.217,0.298,0.091,0.368,0.328
2010091306,0.241,0.291,0.277,0.066,0.04,0.289,0.303
2010091307,0.09,0.233,0.375,0.022,0.051,0.092,0.253
2010091308,0.01,0.36,0.455,0.017,0.116,0.158,0.177
2010091309,0.005,0.423,0.524,0.132,0.202,0.25,0.177
2010091310,0.06,0.386,0.721,0.116,0.248,0.158,0.177
2010091311,0.125,0.397,0.721,0.116,0.106,0.092,0.152
2010091312,0.18,0.513,0.534,0.298,0.086,0.118,0.202
2010091313,0.201,0.492,0.198,0.198,0.015,0.105,0.076
2010091314,0.12,0.476,0.079,0.105,0,0.145,0.051
2010091315,0.231,0.624,0.079,0.408,0,0.395,0.177
2010091316,0.406,0.677,0.306,0.479,0.01,0.382,0.278
2010091317,0.396,0.799,0.474,0.479,0.056,0.408,0.278
2010091318,0.566,0.825,0.405,0.496,0.096,0.447,0.253
2010091319,0.707,0.815,0.336,0.408,0.162,0.382,0.126
2010091320,0.807,0.868,0.326,0.562,0.394,0.25,0.051
2010091321,0.777,0.889,0.425,0.435,0.465,0.224,0.025
2010091322,0.612,0.868,0.632,0.154,0.592,0.224,0.101
2010091323,0.371,0.862,0.563,0.11,0.258,0.145,0.126
2010091400,0.135,0.868,0.336,0.209,0.415,0.263,0.152
2010091401,0.195,0.889,0.346,0.375,0.329,0.224,0.227
2010091402,0.17,0.899,0.425,0.441,0.349,0.25,0.152
2010091403,0.241,0.847,0.563,0.49,0.126,0.263,0.152
2010091404,0.201,0.741,0.711,0.43,0.354,0.224,0.152
2010091405,0.155,0.587,0.425,0.435,0.278,0.303,0.152
2010091406,0.16,0.286,0.069,0.567,0.263,0.474,0.227
2010091407,0.251,0.217,0,0.435,0.167,0.474,0.379
2010091408,0.326,0.275,0,0.397,0.308,0.329,0.354
2010091409,0.19,0.302,0,0.342,0.349,0.289,0.253
2010091410,0.125,0.122,0,0.364,0.399,0.237,0.177
2010091411,0.135,0.069,0,0.364,0.42,0.25,0.227
2010091412,0.11,0.466,0.03,0.369,0.283,0.224,0.253
2010091413,0.09,0.73,0.069,0.336,0.243,0.224,0.278
2010091414,0.14,0.825,0.02,0.32,0.142,0.224,0.227
2010091415,0.296,0.852,0.01,0.298,0.172,0.237,0.202
2010091416,0.291,0.836,0.049,0.331,0.324,0.25,0.202
2010091417,0.381,0.847,0.188,0.463,0.293,0.316,0.202
2010091418,0.441,0.82,0.237,0.518,0.222,0.355,0.253
2010091419,0.496,0.836,0.227,0.441,0.354,0.329,0.227
2010091420,0.531,0.868,0.158,0.298,0.425,0.289,0.278
2010091421,0.586,0.905,0.109,0.27,0.374,0.237,0.202
2010091422,0.642,0.894,0.128,0.264,0.404,0.237,0.101
2010091423,0.496,0.894,0.079,0.242,0.319,0.132,0.076
2010091500,0.296,0.884,0.01,0.193,0.258,0.105,0.076
2010091501,0.276,0.815,0.03,0.314,0.258,0.171,0.076
2010091502,0.241,0.778,0.04,0.463,0.298,0.289,0.152
2010091503,0.15,0.672,0.178,0.551,0.369,0.447,0.227
2010091504,0.185,0.508,0.405,0.562,0.506,0.474,0.328
2010091505,0.201,0.344,0.366,0.512,0.278,0.513,0.202
2010091506,0.18,0.28,0.385,0.441,0.197,0.408,0.253
2010091507,0.105,0.164,0.287,0.281,0.217,0.355,0.328
2010091508,0.095,0.138,0.099,0.204,0.202,0.263,0.303
2010091509,0.11,0.037,0.069,0.127,0.172,0.211,0.202
2010091510,0.115,0.016,0.02,0.105,0.152,0.158,0.101
2010091511,0.075,0.005,0.01,0.066,0.152,0.158,0.076
2010091512,0.065,0,0.01,0.017,0.096,0.145,0.126
2010091513,0.035,0,0,0,0.051,0.105,0.076
2010091514,0.005,0,0,0,0.02,0.132,0.076
2010091515,0.105,0,0,0,0.046,0.145,0.101
2010091516,0.065,0.011,0.02,0,0.131,0.105,0.076
2010091517,0.025,0.032,0.059,0.011,0.177,0.118,0.076
2010091518,0.025,0.053,0.099,0.044,0.116,0.092,0.051
2010091519,0.035,0.063,0.109,0.077,0.126,0.039,0
2010091520,0.015,0.095,0.089,0.017,0.086,0.026,0
2010091521,0,0.037,0.049,0.006,0.046,0.013,0
2010091522,0.005,0.005,0.01,0,0.056,0,0
2010091523,0.035,0.005,0,0,0.01,0,0
2010091600,0.01,0,0.02,0,0,0,0
2010091601,0,0,0.069,0,0,0,0
2010091602,0.005,0.021,0.198,0,0,0.039,0.025
2010091603,0.085,0.074,0.474,0.072,0,0.118,0.126
2010091604,0.145,0.021,0.632,0.143,0,0.197,0.303
2010091605,0.135,0.011,0.543,0.231,0,0.197,0.328
2010091606,0.246,0.111,0.81,0.259,0.005,0.25,0.328
2010091607,0.251,0.19,0.889,0.375,0.02,0.197,0.455
2010091608,0.266,0.169,0.474,0.468,0.051,0.447,0.53
2010091609,0.331,0.206,0.435,0.32,0.081,0.526,0.682
2010091610,0.381,0.317,0.474,0.342,0.096,0.539,0.783
2010091611,0.371,0.418,0.504,0.209,0.152,0.487,0.859
2010091612,0.296,0.386,0.543,0.419,0.177,0.145,0.732
2010091613,0.326,0.312,0.277,0.457,0.167,0.184,0.581
2010091614,0.386,0.164,0.237,0.474,0.111,0.263,0.505
2010091615,0.451,0.048,0.455,0.314,0.066,0.25,0.227
2010091616,0.366,0.085,0.702,0.149,0.167,0.105,0.328
2010091617,0.216,0.111,0.603,0.193,0.167,0.079,0.126
2010091618,0.231,0.095,0.494,0.298,0.253,0.184,0.051
2010091619,0.236,0.106,0.425,0.452,0.571,0.25,0.051
2010091620,0.311,0.116,0.119,0.215,0.738,0.132,0.025
2010091621,0.206,0.101,0.158,0.226,0.561,0.158,0.101
2010091622,0.165,0.048,0.119,0.545,0.248,0.237,0.152
2010091623,0.281,0.011,0.128,0.545,0.399,0.553,0.303
2010091700,0.356,0.011,0.435,0.556,0.662,0.579,0.455
2010091701,0.431,0,0.8,0.358,0.905,0.5,0.48
2010091702,0.396,0,0.682,0.38,0.945,0.316,0.303
2010091703,0.286,0,0.672,0.287,0.945,0.289,0.152
2010091704,0.19,0,0.573,0.171,0.885,0.25,0.227
2010091705,0.19,0,0.346,0.176,0.728,0.224,0.177
2010091706,0.165,0,0.178,0.121,0.642,0.105,0.152
